image,caption
./coco_dataset/train2017/000000124442.jpg,A man gets ready to launch a colorful kite on the beach.
./coco_dataset/train2017/000000201025.jpg,Two elephants are walking through trees side by side.
./coco_dataset/train2017/000000153229.jpg,Three men jumping for a frisbee while others play around them.
./coco_dataset/train2017/000000491090.jpg,A person sits on top of a motorcycle with others.
./coco_dataset/train2017/000000470773.jpg,"A pastry station, with an assortment of fillings and sauces"
./coco_dataset/train2017/000000520301.jpg,A dog looking out the window of a car.
./coco_dataset/train2017/000000166391.jpg,A traffic light and intersection with cars traveling in both directions on the street.
./coco_dataset/train2017/000000306582.jpg,A clothes line with clothes hanging from it and cattle in the background 
./coco_dataset/train2017/000000406570.jpg,"Piles of apples, lemons, limes and oranges are available today."
./coco_dataset/train2017/000000072852.jpg,A bicycle laid on its side on a sidewalk under a Pedestrian Zone sign.
./coco_dataset/train2017/000000283520.jpg,Two guys in the woods playing with a disc.
./coco_dataset/train2017/000000203580.jpg,A colorful umbrella sitting outside of a pink building.
./coco_dataset/train2017/000000386277.jpg,An orange grows from a branch with leaves. 
./coco_dataset/train2017/000000163611.jpg,A pizza sits on a plate with one piece taken out of it.
./coco_dataset/train2017/000000581781.jpg,"A store display filled with ripe, unripe bananas and other fruit."
./coco_dataset/train2017/000000466339.jpg,A cat is sitting on the carpet in front of a door.
./coco_dataset/train2017/000000255749.jpg,A bus is stopped on a dark road.
./coco_dataset/train2017/000000143998.jpg,A pie of carrots and a knife on a cutting board. 
./coco_dataset/train2017/000000002532.jpg,A skier stands on skis at the top of a snowy plateau.
./coco_dataset/train2017/000000559707.jpg,"A plate of broccoli, ham, pasta and parmesan."
./coco_dataset/train2017/000000389109.jpg,Pizza pie sitting on top of a table in a restaurant. 
./coco_dataset/train2017/000000328337.jpg,A little boy wearing a red shirt holding a white frisbee.
./coco_dataset/train2017/000000112110.jpg,A man stepping over a briefcase on a sidewalk. 
./coco_dataset/train2017/000000087244.jpg,Two color fire hydrant on cement slab in front of house.
./coco_dataset/train2017/000000257370.jpg,two people are playing a baseball video game
./coco_dataset/train2017/000000167486.jpg,A person performing on the stage and a man sitting on the bike 
./coco_dataset/train2017/000000138241.jpg,Plates of food have a tortillas and meat on them.
./coco_dataset/train2017/000000255718.jpg,A rusty old fire hydrant on an inner city street
./coco_dataset/train2017/000000341094.jpg,A statue of a bear on a car used as a warning about the bears.
./coco_dataset/train2017/000000249025.jpg,A beautiful yellow rose is seen in a small vase.
./coco_dataset/train2017/000000166642.jpg,An elephant standing on top of a rocky hillside.
./coco_dataset/train2017/000000158945.jpg,Seats placed on top of an elephant that is standing outside. 
./coco_dataset/train2017/000000407083.jpg,A dog looking out the back window of a car.
./coco_dataset/train2017/000000576031.jpg,A woman on skis stands on a flat snowy surface.
./coco_dataset/train2017/000000154087.jpg,Canadian flags flying along a fence where people are standing in snow.
./coco_dataset/train2017/000000341921.jpg,A young man sitting on a park bench next to a playground.
./coco_dataset/train2017/000000034760.jpg,A small and near bathroom that's inside someone's house.
./coco_dataset/train2017/000000308430.jpg,Someone is cooking a vegtable stir fry for dinner
./coco_dataset/train2017/000000532575.jpg,A dog rests his head on the edge of a boat at sea.
./coco_dataset/train2017/000000226984.jpg,The counters in this kitchen are covered with stuff.
./coco_dataset/train2017/000000109916.jpg,A couple of dishes are sitting on a stove.
./coco_dataset/train2017/000000107094.jpg,A man is skiing on a bridge with snow. 
./coco_dataset/train2017/000000031749.jpg,A red headed doll sitting next to a clock.
./coco_dataset/train2017/000000340697.jpg,A display in a store filled with lots of bottles of soda.
./coco_dataset/train2017/000000089880.jpg,Two dogs are playing together on the grass
./coco_dataset/train2017/000000458755.jpg,A person petting the head of a cute fluffy sheep.
./coco_dataset/train2017/000000243075.jpg,a polar bear near rocks made to look like ice
./coco_dataset/train2017/000000174018.jpg,"Two teddy bears a pink one, and a tan one. The tan bear is wearing a pink shirt that says the harvey girls."
./coco_dataset/train2017/000000146667.jpg,A woman looking in the compartment of a moped.
./coco_dataset/train2017/000000460682.jpg,A horse that is laying down in a grassy field. 
./coco_dataset/train2017/000000153782.jpg,A blurred picture of a clock tower and a lamp post.
./coco_dataset/train2017/000000262227.jpg,A computer is lit up on the checkout counter.
./coco_dataset/train2017/000000475223.jpg,A bird standing next to a lot of tall grass.
./coco_dataset/train2017/000000250901.jpg,a couple of  people surround a sandwich and a wrap from publix
./coco_dataset/train2017/000000117425.jpg,a young child looking at a birthday cupcake
./coco_dataset/train2017/000000138241.jpg,Three plates of food showing a meal in the shape of log covered with vegetables. 
./coco_dataset/train2017/000000287959.jpg,This cross section of a sandwich is still wrapped
./coco_dataset/train2017/000000509735.jpg,A group of giraffes drink water in the wilderness.
./coco_dataset/train2017/000000044279.jpg,Two men work in the kitchen of a restaurant.
./coco_dataset/train2017/000000148508.jpg,black and white picture with a single red bus and a crowd of people lining the streets 
./coco_dataset/train2017/000000022589.jpg,Sheep looking to camera over another sheep's back as seen through a fence
./coco_dataset/train2017/000000292997.jpg,A car that has slid into a light pole on a snow covered road.
./coco_dataset/train2017/000000393115.jpg,A man has one foot on his skateboard
./coco_dataset/train2017/000000124659.jpg,A living room with a large green couch and office desk.
./coco_dataset/train2017/000000531771.jpg,A two oven unit standing in a kitchen.
./coco_dataset/train2017/000000113403.jpg,Three teddy bears laying in bed under the covers.
./coco_dataset/train2017/000000288882.jpg,Two large giraffes inside a fenced area interact with one another
./coco_dataset/train2017/000000024021.jpg,A group of young men pose for a picture with some adults.
./coco_dataset/train2017/000000361551.jpg,A group of people and luggage on a airport tarmac.
./coco_dataset/train2017/000000532481.jpg,A guy is waterboarding in the ocean on a windy day.
./coco_dataset/train2017/000000036678.jpg,Old English castle sitting on side of river.
./coco_dataset/train2017/000000020107.jpg,A rusty old fire hydrant on the ground.
./coco_dataset/train2017/000000097988.jpg,"A runner poses beneath a ""Run for Rights"" sign in a green city park. "
./coco_dataset/train2017/000000537991.jpg,A woman in blue sweater holding two cellphones while wearing headphones.
./coco_dataset/train2017/000000153782.jpg,A large clock on top of a large building.
./coco_dataset/train2017/000000572388.jpg,A black cat licks some sugared doughnut holes.
./coco_dataset/train2017/000000057027.jpg,a bunch of elephants are standing together in a pin
./coco_dataset/train2017/000000222094.jpg,a stop sighn in a grass feild next to a road. 
./coco_dataset/train2017/000000376900.jpg,a tennis player in all white playing on a court 
./coco_dataset/train2017/000000080057.jpg,A brown teddy bear sitting at a table with colored pegs.
./coco_dataset/train2017/000000297681.jpg,The two signs give directions to upcoming cars.
./coco_dataset/train2017/000000415990.jpg,The men are checking in on the herd of cows.
./coco_dataset/train2017/000000403817.jpg,A curious cat looking upward by a laptop screen.
./coco_dataset/train2017/000000269866.jpg,the microwave is closed the clock on it is at 10:14
./coco_dataset/train2017/000000236308.jpg,A couple of men in skies on a snowy slope
./coco_dataset/train2017/000000369370.jpg,A delicious sandwich layered with meat and dressed with avocado lies on a cutting board.
./coco_dataset/train2017/000000308753.jpg,A cave located on the side of a mountain side.
./coco_dataset/train2017/000000239717.jpg,a man is holding a plate and smiling happily
./coco_dataset/train2017/000000001818.jpg,Baby zebra sucking milk from its mothers teat. 
./coco_dataset/train2017/000000075612.jpg,a bunch of kids are standing in a room
./coco_dataset/train2017/000000407650.jpg,A young person jumping their snow board in the air as they ski down a mountain.
./coco_dataset/train2017/000000534394.jpg,A herd of sheep walking along a road.
./coco_dataset/train2017/000000442323.jpg,A hotel room with a small television and a work desk.
./coco_dataset/train2017/000000186873.jpg,"A thick evergreen forest marks the boundary of a dark expanse of water, on which rests a long boat with packages at the rear and people to the fore, several holding long oars. "
./coco_dataset/train2017/000000269632.jpg,A bright yellow transit bus is making it's way down a street in the dark.
./coco_dataset/train2017/000000537964.jpg,A fire hydrant that is sitting in the leaves.
./coco_dataset/train2017/000000564133.jpg,a herd of elephants walking down a path in some tall grass
./coco_dataset/train2017/000000142238.jpg,Two football teams lift some players into the air. 
./coco_dataset/train2017/000000140640.jpg,Women in fancy hats serving cakes at a candle lit table
./coco_dataset/train2017/000000016439.jpg,A laptop computer is open on a wooden desk.
./coco_dataset/train2017/000000301135.jpg,A group of women sitting on a bench near a light pole.
./coco_dataset/train2017/000000513283.jpg,this is an image of a plate of pizza with a toy bunny.
./coco_dataset/train2017/000000292488.jpg,A woman in a jacket with a hood looking at a cell phone .
./coco_dataset/train2017/000000115870.jpg,A large brown sectional sofa has people on it.
./coco_dataset/train2017/000000344614.jpg,A very tall clock tower sitting next to other tall buildings.
./coco_dataset/train2017/000000210855.jpg,A white toilet sitting inside of a bathroom next to a sink.
./coco_dataset/train2017/000000135673.jpg,Two large airplanes flying through a blue sky.
./coco_dataset/train2017/000000287347.jpg,A person making thin crust pizza in a kitchen
./coco_dataset/train2017/000000527220.jpg,"A collage shows a car, a gas station sign, and motor scooters."
./coco_dataset/train2017/000000581206.jpg,Two hot dogs garnishing with sesame seeds and green things
./coco_dataset/train2017/000000135872.jpg,A desk containing a desktop and laptop computers.
./coco_dataset/train2017/000000276024.jpg,Men riding on horses and with other ones.
./coco_dataset/train2017/000000166509.jpg,A traffic light sitting on the side of a road next to a tree.
./coco_dataset/train2017/000000135670.jpg,A bicycle being held by a bar on a train.
./coco_dataset/train2017/000000157213.jpg,The elephant walks on a big grass field.
./coco_dataset/train2017/000000470924.jpg,Group of young adults eating pizza and drinking beer at a restaurant. 
./coco_dataset/train2017/000000089648.jpg,There are a group of people sitting in chairs using electronics
